img,Bmean,Gmean,Rmean,Bstd,Gstd,Rstd,crc,ira,irb,irc,ird,c_bb,c_bg,c_br,c_gg,c_gr,c_rr,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocr2,class
ISIC_0029602,149.6561,154.4631,220.6004,10.6336,8.7605,3.7484,0.164719202,0.0312504,5.363427589,8.741796927,281.9474136,233.8068943,183.687271,97.28777077,161.4654686,82.04151253,54.98610272,0.904016621,0.926112178,0.96949634,0.944059361,0.946770436,0.982133835,BCC
ISIC_0030352,170.1737,170.2246,219.3698,9.4268,9.234,3.9822,0.194702554,0.039382574,5.437690813,7.575430563,175.3578567,192.2287905,163.631601,90.36881041,154.9127008,79.6620596,51.27556209,0.987938096,0.964181111,0.998389672,0.930265334,0.924666748,0.97646805,BCC
ISIC_0027093,136.8005,145.7567,214.4731,7.5848,7.3576,4.5501,0.14086472,0.073933301,5.203498997,13.06922828,165.7671245,155.8341883,142.177441,111.9870381,135.6738921,102.5273377,113.2373745,1.007275251,1.009668783,0.993959165,0.969237496,0.972436347,0.967866999,BCC
ISIC_0028095,156.9021,146.9812,192.7536,15.5608,11.0635,6.6878,0.280195297,0.036985047,4.337321284,3.039222254,115.1305493,469.1726178,335.4363891,182.5360096,263.7222428,138.1795337,98.46156337,0.952341589,0.940994083,0.985000133,0.859150681,0.881185768,0.950147703,BCC
ISIC_0032816,144.2698,137.3768,185.7548,14.9656,13.7556,9.4448,0.237267776,0.046272702,4.872719592,8.167757932,147.0496407,953.764237,1029.496948,912.6479791,1203.043862,1102.013081,1104.581158,0.792964181,0.780663923,0.875962568,0.761473532,0.734501691,0.836669955,BCC
ISIC_0026343,177.4311,169.6585,222.4745,27.4419,27.0737,16.5954,0.259102256,0.116526611,5.050686484,3.469325489,33.53881866,2607.839056,2327.911731,1406.602584,2222.022524,1353.311872,1062.366952,0.534030845,0.5554732,0.853900912,0.682024525,0.710708592,0.872774021,BCC
ISIC_0028329,165.6232,158.4828,191.914,10.5762,8.9638,5.0557,0.143707129,0.068281233,5.274685465,7.494704687,142.4287855,210.766808,176.5281612,105.2298941,156.2751792,91.21186639,59.11601084,0.881720812,0.891812106,0.950173004,0.942597659,0.944635459,0.976974237,BCC
ISIC_0030746,150.4599,144.7295,186.4683,13.7212,14.8187,8.6705,0.308240727,0.028776394,4.776592905,1.767471255,80.06631392,382.0372973,440.9762729,292.4734575,573.9847731,397.947557,312.84963,0.907901219,0.799673959,0.887686343,0.814657878,0.763783953,0.881707435,BCC
ISIC_0027846,119.6428,132.4455,196.4049,13.2248,10.828,6.1124,0.176262656,0.031390879,4.394836386,25.79945074,441.3354621,590.035293,559.3203527,341.2415043,592.1837178,368.174482,256.8547691,1.030883026,1.037340116,1.018432211,0.900459822,0.891635545,0.959558106,BCC
ISIC_0024885,154.5916,151.4605,192.4451,14.9522,11.8968,4.9505,0.251337958,0.026866965,5.245621379,3.535782426,142.7702067,413.2618819,313.550395,129.3771033,256.5348318,101.4946411,54.05383231,0.852969111,0.874659614,0.97842301,0.861779776,0.88638251,0.96527826,BCC
ISIC_0029372,142.9711,134.2604,192.5198,16.0775,15.6286,13.5846,0.343945544,0.087782233,4.498414646,2.442635254,32.54372792,1155.778531,1086.647162,1002.509694,1043.35245,965.8908593,923.9491548,0.591851403,0.633836093,0.811524861,0.710936323,0.701627793,0.805707737,BCC
ISIC_0030271,159.344,140.9392,200.5728,25.1905,32.3067,18.4813,0.265069569,0.119054741,4.028637243,7.59706689,64.55822674,1891.545403,1606.353673,590.1321464,1491.705609,610.0698309,579.0300667,0.637651706,0.697475398,0.932173386,0.833274574,0.870389442,0.977527186,BCC
ISIC_0027609,122.8124,88.7235,115.4745,35.5181,25.8126,33.2502,0.183685642,0.039072966,4.00551014,19.14134206,361.2939248,1709.589053,1394.566311,1434.073352,1449.338464,1615.419788,2091.465083,0.96090796,0.915035902,0.83894716,0.965507117,0.812157942,0.725661967,BCC
ISIC_0033372,137.3195,120.8829,179.1921,16.2321,14.8887,9.0841,0.108381895,0.040477301,5.426827528,23.57087483,428.8322537,597.5742564,478.2203147,329.9990517,427.1346241,262.9415754,245.6570404,0.936936593,0.907765822,0.993512261,0.957508713,0.926249597,1.000706591,BCC
ISIC_0024634,155.3184,150.9462,195.7331,15.7239,15.3343,9.333,0.272922372,0.046205233,4.55274149,4.667899825,110.7507679,568.0614819,550.5534592,375.307048,560.3024543,392.3123913,296.208517,0.995302572,0.971444466,0.984622185,0.891209263,0.873533513,0.930820255,BCC
ISIC_0034276,163.4994,153.2934,175.9763,18.5423,17.1741,16.8074,0.310276444,0.050982407,4.460674157,2.752740037,67.92729675,1173.539064,1139.147667,1016.524582,1165.418613,1059.046215,1056.455106,0.847988953,0.776801859,0.847166427,0.751874077,0.712713254,0.754372014,BCC
ISIC_0028486,121.2302,123.0822,168.9449,16.3333,13.609,9.6284,0.262197546,0.044190787,4.233212473,8.506510934,170.9821133,657.615579,586.4033478,472.6600536,534.8214517,442.0759198,390.6742943,0.822119553,0.819472296,0.882135137,0.759498854,0.783057389,0.867465526,BCC
ISIC_0024331,141.6019,144.0055,204.2262,10.3987,11.036,6.3142,0.242702607,0.024880085,4.570468328,6.08345767,259.8624005,168.6762982,148.8382048,78.24338932,179.0204597,106.8143196,83.21009505,1.032449395,0.977906121,0.991814968,0.966871001,0.927267456,0.973239471,BCC
ISIC_0031643,148.7984,135.8159,196.0365,6.5554,6.1861,3.9477,0.276573737,0.137614679,4.433626023,4.144315518,35.96040814,117.1513963,89.38235973,64.55311442,78.32552645,53.38205771,40.690195,0.875702484,0.911153035,0.955188931,0.914492783,0.922822576,0.961749489,BCC
ISIC_0028122,122.3507,136.2771,203.8022,14.9124,14.4942,7.3372,0.269863785,0.02322455,5.08413331,2.363674035,125.0949962,453.9115553,533.7508495,353.3795855,767.1886623,529.3800116,423.4837821,0.888247943,0.731774693,0.883149155,0.760221309,0.729546636,0.889948879,BCC
ISIC_0034066,125.9503,108.8767,179.6281,13.5938,12.2429,8.377,0.188546106,0.023489071,5.363522039,6.086118814,281.0636742,545.1124399,433.1930077,338.5485125,396.217567,286.0423953,306.1518766,1.01526088,0.960515576,0.981801214,0.844707179,0.831001871,0.937118037,BCC
ISIC_0031721,183.7939,163.0179,235.0076,26.3216,22.4507,9.7997,0.333539437,0.054104478,4.265525939,2.51126642,60.46516782,1099.589807,776.214106,431.2101064,671.2323543,297.1830968,187.7932941,1.014055467,0.912275581,1.009352115,0.844734314,0.830947855,0.948824326,BCC
ISIC_0029201,173.0507,145.7594,186.4014,16.2081,14.8444,10.7775,0.403453114,0.022756762,4.080910236,2.14525236,115.5013301,843.9515871,735.043673,347.4621097,878.0131389,397.0256682,260.460304,1.022182337,0.895461369,0.997767551,0.923617991,0.780574974,0.89987513,BCC
ISIC_0028035,161.5642,175.0735,212.808,18.8955,16.8841,10.2183,0.174505496,0.051484128,5.00205304,8.33705866,174.6806611,960.8444563,951.5559233,693.4896192,981.2547656,730.8619912,564.9831944,0.646186263,0.647116958,0.769317979,0.838248208,0.851167745,0.908597413,BCC
ISIC_0031263,163.025,147.5898,187.0653,10.6386,8.3525,5.5431,0.25554595,0.118148253,4.842450051,5.744471199,46.61316097,312.4317828,247.6803474,124.6574879,214.2676587,121.5267285,93.47088427,0.864977048,0.909329416,0.984119106,0.876899535,0.898760645,0.972977449,BCC
ISIC_0027722,165.2296,146.3605,209.1743,18.0012,18.3483,7.6469,0.182234477,0.033522468,5.875916807,6.38915091,182.2722975,403.129098,389.5584546,171.0005182,406.076873,169.3995866,90.58964199,0.93375638,0.924650714,0.959836546,0.88469791,0.869315428,0.96427106,BCC
ISIC_0025584,70.6341,55.7045,74.1225,25.969,21.7282,24.7261,0.277252904,0.028033168,4.823816122,2.965605739,127.5436379,1795.497671,1648.479911,1594.408419,1691.043966,1675.01156,1729.136366,1.038521646,0.894091228,0.815131869,0.754118097,0.640737576,0.669688632,BCC
ISIC_0030145,142.0965,136.016,191.4479,11.64,9.7056,10.2703,0.207444494,0.037236357,5.106747651,5.103726652,159.1540274,515.6663087,371.684464,290.6327481,362.9394468,328.0153324,360.5694279,0.893320341,0.881886023,0.924899228,0.857783946,0.895564249,0.938151476,BCC
ISIC_0026433,163.0333,147.6758,195.6274,19.1511,19.1917,12.3256,0.263856864,0.033712157,4.958080341,6.380450888,160.2565196,934.6683898,1036.508371,878.2551878,1198.363719,1056.110369,1001.034705,0.816091237,0.735768888,0.840828143,0.807895778,0.763149951,0.867680467,BCC
ISIC_0026831,185.0684,149.1085,210.0446,8.8035,9.969,6.6891,0.316453125,0.062015504,4.549201072,2.199991577,45.85788643,255.4200417,246.2174117,165.7178183,266.608115,180.554622,158.2495215,0.884241226,0.847933296,0.927506982,0.898753242,0.86495604,0.935122898,BCC
ISIC_0029082,157.8263,164.2453,195.8908,10.665,8.8551,4.6766,0.187404559,0.047131351,4.835839624,7.090602061,174.8235482,315.6804833,251.1221542,157.4495463,210.9781719,130.3126586,87.12632534,0.78427046,0.835367641,0.911698261,0.915055418,0.924330734,0.967744857,BCC
ISIC_0031095,138.1497,123.174,184.5199,15.5557,13.1373,9.7147,0.125447637,0.031673981,6.198992614,28.15158713,417.899826,615.0168488,499.8222722,359.4192564,458.1718888,310.3827752,240.825862,0.972241885,0.914718205,0.978246493,0.923584908,0.876706517,0.957864255,BCC
ISIC_0033218,125.5281,113.9777,148.846,11.1123,10.3484,12.5017,0.328464897,0.02862162,4.695153034,2.219797814,91.34421078,502.2028361,455.3972674,492.2246982,450.0028469,456.0453471,569.784136,0.800163985,0.843671109,0.809197156,0.806609056,0.813024185,0.802139755,BCC
ISIC_0029805,150.9835,144.1877,192.9694,6.0606,5.4169,3.4793,0.187826295,0.115692554,4.35436556,12.67512275,98.79922255,71.53773822,62.64997103,38.55678833,62.60050683,36.60735676,25.80160641,0.953243555,0.953254255,0.976567859,0.975208799,0.975569396,0.989074929,BCC
ISIC_0025083,141.7781,130.7542,163.2732,16.7543,14.2707,8.299,0.190310759,0.039051668,4.761867145,6.234437369,201.214808,943.5531168,814.4572315,550.5708491,723.7452352,494.8768759,362.3671983,1.048493594,1.044674204,1.04239531,0.911841073,0.931847593,0.991982348,BKL
ISIC_0033378,134.0947,120.3988,166.8342,16.4217,12.9479,6.9666,0.303922903,0.030521618,4.384932077,4.102803403,149.2604218,535.7067442,424.3042812,201.7081342,375.5294197,168.5621629,112.8390022,0.981140612,0.985329505,1.021505601,0.832527839,0.843862593,0.97528042,BKL
ISIC_0026958,129.7609,127.0587,163.2073,16.414,13.0329,10.0571,0.249986423,0.028037237,5.338537464,2.661143678,111.663531,972.9452042,916.9612226,458.3105559,996.9914128,487.5679256,342.2813647,0.89132323,0.765276101,0.908144999,0.73773041,0.727843787,0.872423792,BKL
ISIC_0028560,163.2038,148.8983,184.8637,23.9108,14.7067,10.1963,0.367896172,0.082067469,4.362783049,2.080830343,30.79192996,2641.106856,2007.624215,1399.915565,1646.505671,1194.730211,908.6236041,0.676628637,0.743688603,0.882750506,0.569082109,0.641632765,0.796694156,BKL
ISIC_0027996,123.9767,144.1335,211.0483,12.718,9.1183,5.1987,0.244316369,0.025175687,4.859646267,5.382152674,220.8161567,626.0749305,441.7307338,190.9817649,349.4683561,151.1155822,93.79083108,0.783586414,0.867958059,0.967720477,0.808737879,0.884990169,0.973072152,BKL
ISIC_0025286,132.0288,117.2445,161.1991,18.2674,14.1634,8.4227,0.277764204,0.036466298,4.724572373,2.614376144,93.49608154,1069.274141,891.8377136,595.4550901,763.9004556,513.5085047,356.7791051,0.701492356,0.699094459,0.870659514,0.669712293,0.677804904,0.848220351,BKL
ISIC_0032740,136.8571,119.9283,153.466,15.5734,14.4801,9.2803,0.255714126,0.021116659,4.989762183,3.530441497,193.1563123,695.6353846,602.9700466,446.4500926,563.7260026,393.7187825,333.404485,0.807003786,0.79566877,0.868120784,0.809734835,0.801666627,0.8898997,BKL
ISIC_0033576,97.824,100.3188,148.5818,13.5987,10.7474,6.3745,0.209027943,0.07844342,4.23547161,8.357490817,120.0259066,619.2995875,479.7221467,365.3211212,405.5877058,300.6721952,240.0030221,0.787538657,0.760325101,0.88770242,0.891316856,0.897476698,0.959238392,BKL
ISIC_0026947,128.695,152.2832,209.6602,20.7644,14.9504,8.4636,0.238071973,0.033517888,5.003915834,3.605021198,131.7203947,1080.815134,846.1829716,501.1196607,701.1406336,442.3465474,323.4495235,0.659299616,0.80670045,0.923457006,0.658038806,0.776142671,0.907966864,BKL
ISIC_0032643,117.4219,125.2596,155.7686,19.3028,14.5489,11.2664,0.343678857,0.038227767,4.021922228,2.523566884,91.64250224,1017.451911,803.118446,532.9239782,706.3132101,484.842123,362.1491432,0.714826905,0.716789334,0.858865451,0.714104829,0.750991969,0.863187973,BKL
ISIC_0032498,117.3782,123.6763,179.6406,9.2215,5.5004,4.1992,0.236356057,0.092902388,4.750201448,3.661563258,52.41594579,227.748072,116.5321952,79.44969682,74.69994084,48.26038652,39.20378507,0.914435873,0.946727949,0.974989255,0.919303521,0.953707692,0.975032394,BKL
ISIC_0028094,143.1262,129.4612,177.855,13.5933,11.2967,7.2848,0.137463391,0.056192978,4.007455331,12.25905257,305.7837695,875.7925748,523.0937594,408.8987963,440.3920265,290.3771431,245.4443471,0.726979684,0.819139198,0.920755313,0.75469052,0.890935344,0.924042919,BKL
ISIC_0033465,145.2512,146.9148,177.5639,11.0678,8.912,4.9352,0.150522977,0.028932875,5.90008267,12.7846942,334.4564592,482.2970534,369.2463281,216.6127337,308.2653066,176.3130117,118.0617717,0.834473743,0.882420581,0.949604925,0.872225329,0.912857491,0.968412514,BKL
ISIC_0033322,125.8535,121.2821,151.1072,17.981,13.6879,8.6815,0.215360911,0.035604826,4.874568244,4.299347372,157.4800476,988.7003205,839.2880221,557.6974333,759.8038935,529.7361693,429.6498182,0.744459551,0.766333684,0.896849746,0.73528255,0.805248651,0.947550304,BKL
ISIC_0025345,128.9345,140.1954,181.3897,12.8919,8.4568,4.9076,0.128434213,0.032317666,5.217799794,36.34750686,507.1368288,488.0835449,312.113396,169.2198685,230.5092955,123.9939849,78.89262242,0.998821344,0.974426245,0.99947431,0.953474027,0.966556964,0.999900423,BKL
ISIC_0032200,126.2034,122.6047,169.3761,13.6145,13.4013,8.0308,0.189495407,0.036700604,5.550332276,3.920885196,134.7029417,555.8880909,515.0109349,324.4329751,513.3069331,308.7526711,205.1628221,0.906126438,0.865712162,0.949206309,0.812114255,0.794015124,0.920340651,BKL
ISIC_0034318,135.4346,119.2707,162.5985,14.0123,13.5398,9.1804,0.347297956,0.024109941,4.545120665,1.86490162,96.01569468,870.6661311,826.3544625,634.2668398,819.6161621,614.7108841,525.7108168,0.744003079,0.719855142,0.80470778,0.638785006,0.596303293,0.766341241,BKL
ISIC_0030607,168.0825,143.9784,179.013,13.1719,8.8794,5.8858,0.33072742,0.073598631,4.385497889,1.937347861,36.05170559,857.6891388,548.5319571,333.9401313,368.4118934,222.6644995,148.283452,0.693348139,0.777886025,0.902696661,0.762563303,0.819832036,0.909397722,BKL
ISIC_0026351,119.7962,116.1681,171.8325,12.1954,8.9995,9.3312,0.320367948,0.112657818,4.522914631,2.437085369,26.94153625,546.3117939,405.8145853,350.1658272,336.0412885,298.1559892,297.6613734,0.676816626,0.707918041,0.80469136,0.855215747,0.864957763,0.90738538,BKL
ISIC_0028656,133.4555,135.5934,178.5813,12.4724,9.5794,7.2367,0.237135994,0.027817956,5.308834487,3.583702744,144.5353391,603.9187652,486.7980377,384.2600924,400.2980317,316.1589664,256.0932463,0.677300874,0.741627127,0.847694019,0.754696368,0.803727781,0.883146677,BKL
ISIC_0025856,94.0732,110.6037,191.4697,10.3018,10.2282,7.2568,0.374123528,0.042603806,4.102164146,2.875933872,79.16897342,331.1116349,395.2636732,333.0885004,512.0837221,434.3223817,388.3413192,0.70759039,0.6486695,0.839660403,0.745779749,0.720016221,0.869976745,BKL
ISIC_0027509,129.1904,118.2959,151.2018,13.5653,13.0854,9.566,0.184995589,0.056017748,4.780999991,10.75746155,175.5034517,547.7505032,505.3506553,417.2395948,491.9064304,404.5149733,352.8198058,0.769952762,0.785171035,0.859434528,0.946074564,0.940348021,0.960253371,BKL
ISIC_0033414,127.8067,136.0749,171.6117,12.4614,9.0262,5.6804,0.220100969,0.040586571,5.070033816,7.703341948,167.2430013,611.0704509,519.9405188,365.3409131,479.9669879,349.3741584,276.8463217,0.811844053,0.879968279,0.947964421,0.811949848,0.875186762,0.934516331,BKL
ISIC_0031766,131.2612,142.6754,197.5102,15.5177,9.6126,4.1773,0.167161855,0.043083004,4.886170131,8.927285023,230.6720498,770.7802479,623.9879609,354.5117762,554.1571954,329.9846296,216.4795928,0.870603164,0.897373691,0.968310288,0.79526194,0.842333231,0.938021694,BKL
ISIC_0031897,137.3574,137.758,207.9597,8.7261,8.2528,6.3465,0.280393206,0.019028988,3.934452947,6.980083051,382.628588,244.3115298,238.6510549,169.6330229,269.3368293,186.9231507,148.4699467,0.883732374,0.854757636,0.925518731,0.944310588,0.932600364,0.965551247,BKL
ISIC_0033770,121.3643,120.9976,152.9606,14.7144,12.6304,14.4222,0.387800535,0.017874053,4.03736741,2.483149819,170.9152429,822.6379805,613.536396,557.6236397,519.7166821,468.987976,487.1923846,0.908178401,0.932901471,0.91540446,0.855735593,0.864363871,0.855633602,BKL
ISIC_0028497,120.3849,123.0495,210.9424,9.9407,10.6132,10.3711,0.316407932,0.033301671,4.712235506,2.052634265,76.75406789,223.3419787,296.7723234,315.0225465,521.2881206,524.0892141,576.3758122,0.895343054,0.813578351,0.883963821,0.837471424,0.761491397,0.84931566,BKL
ISIC_0032654,137.5088,139.6204,175.531,17.1118,11.0037,7.6059,0.122507175,0.029545996,5.31953375,12.7220878,459.9797639,976.2139797,628.231925,436.6591286,465.1890151,318.2388869,253.8363194,0.953184859,1.010206158,0.996862505,0.873601648,0.986989029,0.97922896,BKL
ISIC_0029340,117.5128,137.5919,200.8586,20.6796,15.5844,10.4911,0.343414974,0.034634306,4.879485362,1.016001343,37.2961941,1362.043677,1163.910432,831.9384703,1070.503354,791.4231436,718.7510832,1.033584845,1.06549025,1.002129552,0.593580448,0.711482091,0.87789838,BKL
ISIC_0024871,122.573,128.5341,157.0587,10.6991,7.8588,5.4923,0.211505078,0.067024737,4.695790608,10.49898404,130.3701037,336.6558695,240.8786458,152.0317947,184.0638292,116.8615821,84.73881776,0.895173976,0.927849764,0.96519102,0.863575267,0.90936822,0.955517215,BKL
ISIC_0033156,151.745,138.1792,167.5064,19.5225,17.2818,14.8345,0.353932557,0.024955687,4.580999189,1.746817759,85.69057807,1263.768324,1221.591357,1372.456536,1226.238447,1403.382696,1783.305475,0.733588472,0.65708173,0.59829224,0.570303098,0.503200014,0.519796223,BKL
ISIC_0027801,144.6408,137.0933,169.9481,10.3827,9.8664,6.3481,0.206432807,0.03900195,4.637602068,5.348456071,180.16294,232.5797968,203.7783599,120.6535757,192.5309596,114.8582137,79.07305518,0.866760787,0.879133473,0.946060274,0.907594518,0.905764432,0.963509674,BKL
ISIC_0032024,148.1216,152.0497,195.8188,9.6071,7.5329,3.3353,0.151117032,0.029747455,5.134329446,12.21870366,383.1708007,302.5269254,212.7264009,94.91919829,171.0936282,70.55275285,41.42059934,0.984637985,0.98337716,1.001829295,1.001765669,0.98588287,1.009860057,BKL
ISIC_0029420,123.6724,117.9391,152.8375,14.5778,11.9852,8.0416,0.113852749,0.039287013,6.210687256,18.65542852,339.1991231,660.97474,538.9164667,385.9386622,452.9971329,323.692743,243.1593507,0.807575825,0.823033774,0.892560519,0.853685259,0.884545253,0.937587616,BKL
ISIC_0032128,149.5616,131.2073,159.9008,16.9296,14.0752,13.109,0.250167214,0.024781056,4.171020601,8.601720893,327.1133962,655.9256306,535.4992517,459.5660291,475.6914526,429.7799211,431.4795966,0.884334309,0.84419988,0.853826881,0.892030263,0.875738181,0.895581588,BKL
ISIC_0028258,120.2155,129.5045,167.5404,12.2374,6.8207,4.1539,0.141212615,0.032532515,6.196186155,18.65425213,331.2209839,543.038339,274.3380015,128.7927982,155.4313526,72.31958819,41.86512819,0.752408877,0.886512257,0.963042557,0.855439018,0.942928641,0.986455926,BKL
ISIC_0030959,139.0781,132.3302,199.1686,10.7483,10.6185,11.4298,0.313244793,0.020732387,4.523435208,2.565999986,154.7508733,526.8994911,493.5651656,558.0602171,524.9092859,594.9684798,731.2018859,0.757514995,0.684865686,0.740923461,0.76276251,0.76651716,0.809317132,BKL
ISIC_0024581,103.9618,111.498,154.4053,12.6676,10.0398,6.8095,0.287538994,0.113163295,4.186757836,4.911349415,49.7690377,440.6318836,334.1145516,256.0165595,261.3935511,197.5457748,155.059979,0.698499444,0.79813281,0.89399104,0.77991743,0.849441815,0.917379082,BKL
